ID,카드명,이미지파일명,코스트,카드설명,유형,속성,레어도,파워,히트,레벨,소속,키워드,제품명,IP,variant_key
BT07-034,레이븐-적우,BT07-034-UR.jpg,7,[액티브: 메인] 인접한 레인에 있는 자신 유닛을 1장 골라 트래시하고 그 유닛이 있던 유닛 존으로 이동한다. 그 유닛의 히트에 따라 아래 효과를 모두 고른다. ・1 이상: 카드를 1장 드로우한다. 이 턴이 끝날 때까지 자신의 사이즈+3. ・2 이상: 자신의 트래시 존에서 이 효과로 트래시한 유닛보다 코스트가 낮은 〈레이븐-적우〉 이외의 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치한다. ・3 이상: 필드에 있는 상대 유닛을 1장 골라 트래시한다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,대지,UR,9000,3,,이펙트;콜로니,트리거;액티브,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-034-UR
BT07-035,레이븐-로얄 가드 슈트,BT07-035-SPR.jpg,8,[액티브: 메인] 인접한 자신의 유닛 존으로 이동한다. [포지션: 센터] [어태커] 센터 유닛 존에 있다면 자신의 패를 1장 골라 트래시할 수 있다. 그러면 이 유닛의 파워 이하인 조우 유닛을 트래시한다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,대지,SPR,8000,3,,이펙트;콜로니,어태커;트리거;액티브;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-035-SPR
BT07-035,레이븐-로얄 가드 슈트,BT07-035-UR.jpg,8,[액티브: 메인] 인접한 자신의 유닛 존으로 이동한다. [포지션: 센터] [어태커] 센터 유닛 존에 있다면 자신의 패를 1장 골라 트래시할 수 있다. 그러면 이 유닛의 파워 이하인 조우 유닛을 트래시한다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,대지,UR,8000,3,,이펙트;콜로니,어태커;트리거;액티브;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-035-UR
BT07-036,템페스트,BT07-036-R.jpg,0,필드에 있는 자신 유닛을 1장 골라 인접한 자신의 유닛 존으로 이동한다.,SKILL,대지,R,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-036-R
BT07-037,공격 감지,BT07-037-C.jpg,1,"필드에 있는 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+3000.",SKILL,대지,C,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-037-C
BT07-038,쇼크웨이브,BT07-038-C.jpg,2,필드에 있는 자신 유닛을 1장 골라 인접한 자신의 유닛 존으로 이동할 수 있다. 자신의 리더 레벨+1.,SKILL,대지,C,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-038-C
BT07-038,쇼크웨이브,BT07-038-P.jpg,2,필드에 있는 자신 유닛을 1장 골라 인접한 자신의 유닛 존으로 이동할 수 있다. 자신의 리더 레벨+1.,SKILL,대지,P,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 프로모션 카드,스텔라 블레이드,BT07-038-P
BT07-039,나는 들었다,BT07-039-C.jpg,2,필드에 있는 이 턴 동안 이동한 자신 유닛의 수만큼 카드를 드로우한다.,SKILL,대지,C,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-039-C
BT07-040,자이온 지하에 잠든 진실,BT07-040-C.jpg,2,필드에 있는 모든 자신 유닛은 상대의 턴이 끝날 때까지 파워+500.,SKILL,대지,C,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-040-C
BT07-041,나는 보았다,BT07-041-C.jpg,3,"필드에 있는 자신 유닛을 1장 골라 인접한 자신의 유닛 존으로 이동할 수 있다. 이 턴이 끝날 때까지 그 유닛의 파워+3000, 히트+1.",SKILL,대지,C,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-041-C
BT07-042,푸른 칼날,BT07-042-C.jpg,3,이 턴 동안 이동했고 조우 유닛을 가진 자신 유닛이 있는 레인을 하나 골라 그 레인에서 파워가 가장 낮은 유닛을 트래시한다. 같다면 모두 트래시한다. 트리거 / 이 카드를 트래시한다. 자신의 리더 레벨+1.,SKILL,대지,C,,,,,트리거,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-042-C
BT07-043,그녀가 왔다,BT07-043-R.jpg,3,자신은 이 턴이 끝날 때까지 〈그녀가 왔다〉를 발동할 수 없다. 이 턴이 끝날 때까지 자신의 사이즈+5.,SKILL,대지,R,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-043-R
BT07-044,절망한 자의 애원,BT07-044-C.jpg,4,필드에 있는 자신 유닛을 1장 고른다. 그 유닛보다 파워가 낮은 상대 유닛을 필드에서 1장 골라 트래시한다. 고른 자신 유닛을 자신의 덱 맨 아래에 놓는다.,SKILL,대지,C,,,,,,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-044-C
BT07-045,이브,BT07-045-L.jpg,,기본면 [서약] 자신의 덱에 [번개] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 4 이상이라면 이 카드를 뒤집는다. [패시브] 자신의 필드에 〈이브〉가 있다면 자신은 다른 유닛 존에 〈이브〉를 배치할 수 없다. 각성면 [패시브] 자신의 필드에 〈이브〉가 있다면 자신은 다른 유닛 존에 〈이브〉를 배치할 수 없다. 자신은 필드에 있는 〈이브〉를 코스트가 그 유닛의 코스트 이하인 〈이브〉로 업그레이드할 수 있다.,LEADER,번개,L,,,,자이온,서약;각성;패시브;기본면;각성면,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-045-L
BT07-045,이브,BT07-045-SPL.jpg,,기본면 [서약] 자신의 덱에 [번개] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 4 이상이라면 이 카드를 뒤집는다. [패시브] 자신의 필드에 〈이브〉가 있다면 자신은 다른 유닛 존에 〈이브〉를 배치할 수 없다. 각성면 [패시브] 자신의 필드에 〈이브〉가 있다면 자신은 다른 유닛 존에 〈이브〉를 배치할 수 없다. 자신은 필드에 있는 〈이브〉를 코스트가 그 유닛의 코스트 이하인 〈이브〉로 업그레이드할 수 있다.,LEADER,번개,SPL,,,,자이온,서약;각성;패시브;기본면;각성면,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-045-SPL
BT07-045,이브,BT07-045-SSL.jpg,,기본면 [서약] 자신의 덱에 [번개] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 4 이상이라면 이 카드를 뒤집는다. [패시브] 자신의 필드에 〈이브〉가 있다면 자신은 다른 유닛 존에 〈이브〉를 배치할 수 없다. 각성면 [패시브] 자신의 필드에 〈이브〉가 있다면 자신은 다른 유닛 존에 〈이브〉를 배치할 수 없다. 자신은 필드에 있는 〈이브〉를 코스트가 그 유닛의 코스트 이하인 〈이브〉로 업그레이드할 수 있다.,LEADER,번개,SSL,,,,자이온,서약;각성;패시브;기본면;각성면,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-045-SSL
BT07-046,엔야,BT07-046-C.jpg,1,[포지션: 사이드] [엔트리] 사이드 유닛 존에 있다면 자신의 덱 맨 위에서 카드를 3장 트래시한다. 자신의 트래시 존에서 〈이브〉를 1장 골라 패에 넣는다.,UNIT,번개,C,2000,1,,이펙트;자이온,엔트리;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-046-C
BT07-047,이브-키홀 드레스,BT07-047-C.jpg,1,[룰 효과] 이 카드의 카드명은 〈이브〉로도 취급한다. [스위치] 〈이브〉 이 유닛이 〈이브〉에서 업그레이드됐다면 자신의 트래시 존에서 아이템 카드를 2장까지 골라 패에 넣는다.,UNIT,번개,C,6000,1,,이펙트;자이온,룰 효과;스위치;〈이브〉,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-047-C
BT07-048,카야,BT07-048-C.jpg,1,[포지션: 사이드] [액티브: 메인] 사이드 유닛 존에 있고 이 턴 동안 자신이 〈이브〉를 배치했다면 카드를 2장 드로우한다. 그러면 자신의 패를 2장 골라 트래시한다.,UNIT,번개,C,2000,1,,이펙트;자이온,액티브;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-048-C
BT07-049,카야,BT07-049-C.jpg,1,[포지션: 사이드] [엔트리] 사이드 유닛 존에 있다면 카드를 1장 드로우한다. 그러면 자신의 패를 1장 골라 트래시한다.,UNIT,번개,C,2500,1,,이펙트;자이온,엔트리;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-049-C
BT07-050,이브-뉴로링크 슈트,BT07-050-R.jpg,1,[룰 효과] 이 카드의 카드명은 〈이브〉로도 취급한다. [엔트리] 조우 유닛이 2코스트 이상이라면 카드를 1장 드로우한다. [스위치] 〈이브〉 이 유닛이 〈이브〉에서 업그레이드됐다면 자신의 트래시 존에서 아이템 카드를 2장까지 골라 패에 넣는다. 트리거 / 비어 있는 자신의 유닛 존에 사이즈를 무시하고 이 카드를 배치하거나 자신의 유닛 존에 있는 〈이브〉를 사이즈와 코스트를 무시하고 이 카드로 업그레이드할 수 있다. 배치하지 않았다면 이 카드를 트래시한다.,UNIT,번개,R,6000,1,,이펙트;자이온,룰 효과;엔트리;스위치;〈이브〉;트리거,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-050-R
BT07-051,릴리,BT07-051-C.jpg,2,[포지션: 사이드] [엔트리] 사이드 유닛 존에 있다면 자신의 덱 맨 위에서 카드를 3장 트래시한다. 이 효과로 트래시된 아이템 카드가 1장 이상이라면 카드를 1장 드로우한다.,UNIT,번개,C,3500,1,,이펙트;자이온,엔트리;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-051-C
BT07-052,아담,BT07-052-C.jpg,2,[엔트리] 자신의 덱 맨 위에서 카드를 3장 공개한다. 그중 3장까지 골라 트래시하고 나머지는 모두 다시 덱에 넣고 섞는다.,UNIT,번개,C,3000,1,,이펙트;자이온,엔트리,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-052-C
BT07-053,엔야,BT07-053-C.jpg,2,[포지션: 사이드] [엔트리] 사이드 유닛 존에 있다면 자신의 필드에 있는 〈이브〉를 1장 고른다. 이 턴이 끝날 때까지 이 유닛의 파워가 고른 유닛의 파워만큼 증가한다.,UNIT,번개,C,3000,1,,이펙트;자이온,엔트리;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-053-C
BT07-054,릴리-사이버네틱 본디지,BT07-054-P.jpg,2,[포지션: 사이드] [액티브: 메인] 사이드 유닛 존에 있다면 자신의 트래시 존에서 [트리거] 를 가지지 않은 카드를 5장 골라 덱 맨 아래에 원하는 순서대로 놓을 수 있다. 그러면 자신의 트래시 존에서 〈이브〉를 1장 골라 자신의 유닛 존에 있는 〈이브〉를 사이즈와 코스트를 무시하고 그 카드로 업그레이드한다.,UNIT,번개,P,2500,1,,이펙트;자이온,액티브;포지션,2026 KCS 1st 시즌 특전 카드,스텔라 블레이드,BT07-054-P
BT07-054,릴리-사이버네틱 본디지,BT07-054-R.jpg,2,[포지션: 사이드] [액티브: 메인] 사이드 유닛 존에 있다면 자신의 트래시 존에서 [트리거] 를 가지지 않은 카드를 5장 골라 덱 맨 아래에 원하는 순서대로 놓을 수 있다. 그러면 자신의 트래시 존에서 〈이브〉를 1장 골라 자신의 유닛 존에 있는 〈이브〉를 사이즈와 코스트를 무시하고 그 카드로 업그레이드한다.,UNIT,번개,R,2500,1,,이펙트;자이온,액티브;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-054-R
BT07-055,릴리,BT07-055-P.jpg,2,[포지션: 사이드] [패시브] 사이드 유닛 존에 있다면 자신의 필드에 있는 〈이브〉가 트래시되면 이 유닛을 트래시할 수 있다. 그러면 자신의 패에서 〈이브〉를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치한다. 그 유닛은 〈이브〉에서 업그레이드된 것으로 취급한다.,UNIT,번개,P,3000,1,,이펙트;자이온,패시브;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 프로모션 카드,스텔라 블레이드,BT07-055-P
BT07-055,릴리,BT07-055-R.jpg,2,[포지션: 사이드] [패시브] 사이드 유닛 존에 있다면 자신의 필드에 있는 〈이브〉가 트래시되면 이 유닛을 트래시할 수 있다. 그러면 자신의 패에서 〈이브〉를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치한다. 그 유닛은 〈이브〉에서 업그레이드된 것으로 취급한다.,UNIT,번개,R,3000,1,,이펙트;자이온,패시브;포지션,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-055-R
BT07-056,이브,BT07-056-P.jpg,2,[스위치] 〈이브〉 이 유닛이 〈이브〉에서 업그레이드됐다면 자신의 트래시 존에서 아이템 카드를 2장까지 골라 패에 넣는다. 자신의 트래시 존에서 코스트가 자신의 리더 레벨 이하이고 [포지션: 사이드] 를 가진 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치할 수 있다. 트리거 / 비어 있는 자신의 유닛 존에 사이즈를 무시하고 이 카드를 배치하거나 자신의 유닛 존에 있는 〈이브〉를 사이즈와 코스트를 무시하고 이 카드로 업그레이드할 수 있다. 배치하지 않았다면 이 카드를 트래시한다.,UNIT,번개,P,6500,1,,이펙트;자이온,스위치;〈이브〉;트리거,스텔라 블레이드 니벨아레나 부스터 팩 BT07 프로모션 카드,스텔라 블레이드,BT07-056-P
BT07-056,이브,BT07-056-R.jpg,2,[스위치] 〈이브〉 이 유닛이 〈이브〉에서 업그레이드됐다면 자신의 트래시 존에서 아이템 카드를 2장까지 골라 패에 넣는다. 자신의 트래시 존에서 코스트가 자신의 리더 레벨 이하이고 [포지션: 사이드] 를 가진 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치할 수 있다. 트리거 / 비어 있는 자신의 유닛 존에 사이즈를 무시하고 이 카드를 배치하거나 자신의 유닛 존에 있는 〈이브〉를 사이즈와 코스트를 무시하고 이 카드로 업그레이드할 수 있다. 배치하지 않았다면 이 카드를 트래시한다.,UNIT,번개,R,6500,1,,이펙트;자이온,스위치;〈이브〉;트리거,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-056-R
BT07-057,타키,BT07-057-R.jpg,2,"[엔트리] 자신의 필드에 있는 〈이브〉를 1장 고를 수 있다. 그러면 그 유닛이 있는 유닛 존으로 이동하고, 이 턴이 끝날 때까지 이 효과로 이동한 모든 유닛의 파워+2000.",UNIT,번개,R,2000,1,,이펙트;콜로니,엔트리,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-057-R
BT07-058,릴리-센세이트 스킨,BT07-058-SPR.jpg,2,"[액티브: 메인] 자신의 필드에 〈이브〉가 있다면 자신의 덱 맨 위에서 카드를 5장 공개하고, 그중 아이템 카드를 모두 패에 넣는다. 나머지는 모두 트래시한다.",UNIT,번개,SPR,2000,1,,이펙트;자이온,액티브,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-058-SPR
BT07-058,릴리-센세이트 스킨,BT07-058-SR.jpg,2,"[액티브: 메인] 자신의 필드에 〈이브〉가 있다면 자신의 덱 맨 위에서 카드를 5장 공개하고, 그중 아이템 카드를 모두 패에 넣는다. 나머지는 모두 트래시한다.",UNIT,번개,SR,2000,1,,이펙트;자이온,액티브,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-058-SR
BT07-059,이브-작약,BT07-059-SPR.jpg,2,[룰 효과] 이 카드의 카드명은 〈이브〉로도 취급한다. [엔트리] 조우 유닛이 3코스트 이상이라면 자신의 트래시 존에서 4코스트 이상인 〈이브〉를 1장 골라 패에 넣는다. [스위치] 〈이브〉 이 유닛이 〈이브〉에서 업그레이드됐다면 자신의 트래시 존에서 아이템 카드를 2장까지 골라 패에 넣는다. 자신의 턴이 끝날 때까지 [어태커] 돌파 (상대 유닛은 이 유닛의 공격을 방어할 수 없다)를 얻는다.,UNIT,번개,SPR,6500,1,,이펙트;자이온,룰 효과;엔트리;스위치;어태커;〈이브〉;돌파,스텔라 블레이드 니벨아레나 부스터 팩 BT07 <이브 프로토콜>,스텔라 블레이드,BT07-059-SPR
